TGF-l1	Translation elongation factor 1-d	4050	8480	120	497	808	1051	40	41	9	100	100	0	463	747	820	114	114	19	100	100	0	1.309	1.213	1.135	1.043	1.723	1.293	0.828	120	820	806	1401	0.389	457	349	768	633	0
H70-g1	HSP-70	4050	8870	120	576	669	478	40	41	9	99	99	0	609	705	386	113	114	19	100	100	0	1.081	1.063	1.005	0.929	1.591	1.136	0.931	120	820	1032	1221	0.112	536	496	629	592	0
G45-l1	40S Ribosomal protein S26	4030	9290	80	51	64	47	41	42	10	46	21	0	147	153	50	116	119	21	61	28	0	0.323	0.622	0.355	0.373	3.776	0.663	0.399	52	340	41	60	-1.632	10	31	23	37	0
CAT-l1	Unknown aj409363	4050	9660	120	102	136	117	39	41	9	93	85	0	241	269	110	114	114	19	100	95	0	0.496	0.626	0.516	0.501	2.141	0.793	0.69	120	820	190	252	-1.011	63	127	97	155	0
SRC-o2	Unknown aj310516	4020	10050	120	231	289	224	40	40	9	98	96	0	325	372	173	113	114	19	100	100	0	0.901	0.961	0.864	0.798	1.777	1.109	0.867	120	820	403	508	-0.15	191	212	249	259	0
H27-l3	Chromosome condensation protein	4040	10470	140	54	78	89	40	41	9	62	38	0	183	204	82	114	118	79	41	13	0	0.203	0.422	0.269	0.275	3.209	0.757	0.458	156	1140	83	128	-2.301	14	69	38	90	0
FYN-l4	c-fyn	4060	10870	120	496	516	296	40	40	9	100	100	0	594	652	312	116	116	20	100	100	0	0.954	0.888	0.888	0.838	1.507	0.906	0.919	120	820	934	1012	-0.068	456	478	476	536	0
ALAS-o26	NADP-menadione oxidoreductase	4000	11260	120	182	190	71	40	41	9	100	100	0	280	284	74	114	115	19	100	98	0	0.855	0.882	0.898	0.876	1.492	0.874	0.776	120	820	308	320	-0.225	142	166	150	170	0
SHT1A1	Complement component C3	4450	7690	120	2460	2447	951	40	41	9	100	100	0	1832	1792	730	115	117	19	100	100	0	1.409	1.435	1.421	1.469	1.352	1.426	0.928	120	810	4137	4084	0.495	2420	1717	2407	1677	0
NPT-1	Neomycin phosphotransferase	4410	8040	110	372	425	189	41	42	14	100	100	0	316	350	116	120	121	22	100	100	0	1.689	1.67	1.767	1.666	1.521	1.811	0.747	80	656	527	614	0.756	331	196	384	230	0
TGF-l1	Translation elongation factor 1-d	4420	8470	120	575	867	1059	40	41	9	100	100	0	529	760	780	115	115	19	99	99	0	1.292	1.282	1.224	1.172	1.603	1.374	0.821	120	820	949	1472	0.37	535	414	827	645	0
H70-g1	HSP-70	4440	8860	120	565	693	506	40	41	9	100	100	0	626	715	410	115	116	19	100	100	0	1.027	1.088	1.075	1.018	1.408	1.154	0.935	120	820	1036	1253	0.039	525	511	653	600	0
G45-l1	40S Ribosomal protein S26	4430	9260	150	42	48	31	40	41	9	21	10	0	127	132	35	113	114	19	39	19	0	0.143	0.421	0.369	0.422	3.636	0.418	0.158	156	1272	16	27	-2.807	2	14	8	19	-50
CAT-l1	Unknown aj409363	4460	9660	120	103	139	114	40	41	9	93	85	0	241	268	108	115	115	19	100	99	0	0.5	0.647	0.536	0.48	2.184	0.81	0.741	120	796	189	252	-1	63	126	99	153	0
SRC-o2	Unknown aj310516	4400	10040	110	293	377	257	40	42	12	100	100	0	358	424	175	113	115	21	100	100	0	1.033	1.084	0.96	0.94	1.591	1.231	0.857	80	656	498	648	0.046	253	245	337	311	0
H27-l3	Chromosome condensation protein	4450	10470	140	54	80	94	39	40	9	62	39	0	185	205	79	114	115	19	91	76	0	0.211	0.451	0.31	0.293	3.387	0.818	0.375	156	1130	86	132	-2.243	15	71	41	91	0
FYN-l4	c-fyn	4460	10850	120	482	512	294	39	40	9	100	100	0	615	636	304	114	115	18	100	99	0	0.884	0.906	0.911	0.866	1.443	0.93	0.931	120	796	944	995	-0.178	443	501	473	522	0
ALAS-o26	NADP-menadione oxidoreductase	4420	11270	120	200	207	120	40	41	9	99	95	0	316	341	194	115	115	19	98	98	0	0.796	0.739	0.742	0.724	1.736	0.656	0.787	120	810	361	393	-0.329	160	201	167	226	0
SHT2B6	Unknown aj508740	6940	7650	130	252	278	126	41	51	151	80	15	0	202	207	49	117	125	164	9	0	0	2.482	2.633	2.491	2.596	1.749	1.038	0.792	120	940	296	327	1.312	211	85	237	90	0
SHA1C8	NADH dehydrogenase subunit 1	6940	8050	130	1793	1819	802	41	42	9	100	100	0	629	616	240	114	117	37	98	97	0	3.402	3.542	3.556	3.696	1.391	3.617	0.899	120	940	2267	2280	1.766	1752	515	1778	502	0
UGT-l3	UDPGT	6940	8440	130	3297	3769	2508	41	42	9	100	100	0	459	512	235	117	118	19	100	99	0	9.52	9.438	9.389	9.148	1.317	10.179	0.941	120	940	3598	4123	3.251	3256	342	3728	395	0
JUN-l1	Complement component C8 beta	6930	8820	130	139	305	501	41	42	9	98	97	0	179	235	174	116	116	19	90	82	0	1.556	2.218	1.627	1.565	2.625	3.065	0.703	120	930	161	383	0.637	98	63	264	119	0
G153-o71	Unknown aj409353	6930	9250	130	516	611	438	41	41	9	100	100	0	465	535	294	113	114	18	100	100	0	1.349	1.351	1.284	1.263	1.357	1.431	0.923	120	930	827	992	0.432	475	352	570	422	0
COX-l4	Transferrin	6960	9650	180	3227	4477	4785	41	68	140	80	77	0	1369	1759	1798	115	124	51	78	76	0	2.541	2.698	2.627	2.412	2.389	2.714	0.963	256	1924	4440	6080	1.345	3186	1254	4436	1644	0
TGF-o3	Unknown aj310518	6940	10040	130	110	138	82	41	41	9	97	93	0	247	279	107	115	116	18	100	100	0	0.523	0.591	0.563	0.498	1.972	0.613	0.74	120	940	201	261	-0.936	69	132	97	164	0
HEM2-l23	Transglutaminase	6930	10430	130	511	501	111	40	41	9	100	100	0	397	397	72	116	117	19	100	100	0	1.676	1.641	1.627	1.644	1.391	1.699	0.849	120	930	752	742	0.745	471	281	461	281	0
G78-o23	Unknown aj508545	6940	10830	120	475	446	194	40	41	9	100	100	0	394	399	120	114	115	19	100	100	0	1.554	1.425	1.448	1.354	1.474	1.503	0.888	120	820	715	691	0.636	435	280	406	285	0
CB5-l4	Transketolase	6940	11240	120	1215	1296	683	40	41	9	100	100	0	585	661	323	115	116	20	100	100	0	2.5	2.3	2.317	2.312	1.306	2.297	0.939	120	810	1645	1802	1.322	1175	470	1256	546	0
SHT2B6	Unknown aj508740	7330	7640	130	302	326	137	42	42	9	100	100	0	205	214	46	117	118	19	100	94	0	2.955	2.928	3.048	2.939	1.504	3.162	0.743	120	940	348	381	1.563	260	88	284	97	0
SHA1C8	NADH dehydrogenase subunit 1	7330	8040	130	1866	1875	791	41	42	11	100	100	0	618	633	228	116	117	18	100	100	0	3.635	3.547	3.597	3.573	1.281	3.635	0.932	120	940	2327	2351	1.862	1825	502	1834	517	0
UGT-l3	UDPGT	7340	8440	130	3252	3814	2375	41	42	10	100	100	0	442	521	236	116	117	19	100	100	0	9.85	9.316	9.218	8.999	1.27	9.862	0.942	120	940	3537	4178	3.3	3211	326	3773	405	0
JUN-l1	Complement component C8 beta	7330	8830	130	176	372	573	41	41	9	100	100	0	204	247	158	116	117	19	98	91	0	1.534	2.527	1.908	1.909	2.208	3.721	0.711	120	940	223	462	0.617	135	88	331	131	0
G153-o71	Unknown aj409353	7350	9230	120	511	614	456	41	42	12	100	100	0	458	527	299	113	115	18	100	100	0	1.362	1.384	1.379	1.297	1.414	1.472	0.943	120	820	815	987	0.446	470	345	573	414	0
COX-l4	Transferrin	7350	9650	160	4777	5650	5175	42	101	207	89	86	0	1774	2114	1780	117	136	73	89	87	0	2.858	2.808	2.813	2.616	1.975	2.905	0.962	208	1512	6392	7605	1.515	4735	1657	5608	1997	0
TGF-o3	Unknown aj310518	7340	10010	130	119	143	86	40	42	12	95	85	0	255	292	102	113	115	18	100	99	0	0.556	0.575	0.525	0.474	2.082	0.621	0.726	120	940	221	282	-0.846	79	142	103	179	0
HEM2-l23	Transglutaminase	7330	10440	130	478	470	79	40	41	9	100	100	0	389	389	72	116	118	19	100	100	0	1.604	1.575	1.556	1.621	1.316	1.568	0.884	120	940	711	703	0.682	438	273	430	273	0
G78-o23	Unknown aj508545	7340	10840	120	463	450	186	40	41	9	100	100	0	396	400	119	113	114	19	100	100	0	1.495	1.429	1.495	1.375	1.425	1.495	0.893	120	820	706	697	0.58	423	283	410	287	0
CB5-l4	Transketolase	7350	11230	120	1205	1309	731	40	41	9	100	100	0	565	668	334	116	116	19	100	100	0	2.595	2.299	2.312	2.266	1.301	2.32	0.94	120	820	1614	1821	1.376	1165	449	1269	552	0
SHT2B6	Unknown aj508740	7750	7640	130	313	333	153	40	41	9	100	100	0	215	223	54	117	118	19	99	95	0	2.786	2.764	2.72	2.795	1.599	2.975	0.768	120	940	371	399	1.478	273	98	293	106	0
SHA1C8	NADH dehydrogenase subunit 1	7730	8050	130	1895	1896	851	41	42	9	100	100	0	606	630	246	115	116	19	100	100	0	3.776	3.602	3.628	3.686	1.311	3.676	0.937	120	940	2345	2370	1.917	1854	491	1855	515	0
UGT-l3	UDPGT	7710	8420	130	3194	3671	2386	41	42	11	100	100	0	469	524	227	115	116	19	100	100	0	8.907	8.875	8.791	8.304	1.316	9.623	0.949	120	940	3507	4039	3.155	3153	354	3630	409	0
JUN-l1	Complement component C8 beta	7750	8810	130	135	310	512	41	41	9	97	96	0	186	241	187	117	117	18	95	76	0	1.362	2.169	1.685	1.558	2.396	2.891	0.732	120	940	163	393	0.446	94	69	269	124	0
G153-o71	Unknown aj409353	7740	9240	120	551	650	445	41	42	9	100	100	0	488	539	282	113	114	19	100	100	0	1.36	1.43	1.379	1.352	1.356	1.516	0.915	120	820	885	1035	0.444	510	375	609	426	0
COX-l4	Transferrin	7740	9640	150	5941	6853	5171	44	126	269	99	94	0	2218	2592	1830	120	145	93	98	97	0	2.811	2.754	2.78	2.621	1.523	2.837	0.956	156	1272	7995	9281	1.491	5897	2098	6809	2472	0
TGF-o3	Unknown aj310518	7750	10010	130	122	145	91	40	41	10	94	91	0	272	303	103	115	117	20	100	99	0	0.522	0.559	0.531	0.468	1.955	0.629	0.766	120	940	239	293	-0.937	82	157	105	188	0
HEM2-l23	Transglutaminase	7740	10440	130	482	476	85	40	41	9	100	100	0	402	400	82	117	118	19	100	100	0	1.551	1.541	1.562	1.58	1.346	1.513	0.826	120	940	727	719	0.633	442	285	436	283	0
G78-o23	Unknown aj508545	7740	10840	130	463	448	171	40	41	9	100	100	0	396	395	109	114	115	18	100	100	0	1.5	1.452	1.455	1.414	1.379	1.497	0.898	120	940	705	689	0.585	423	282	408	281	0
CB5-l4	Transketolase	7750	11230	120	1124	1258	716	40	41	9	100	100	0	557	662	350	114	114	18	100	100	0	2.447	2.223	2.298	2.231	1.267	2.199	0.95	120	820	1527	1766	1.291	1084	443	1218	548	0
SHT2B6	Unknown aj508740	8140	7640	130	330	346	158	41	42	9	100	100	0	213	225	58	117	117	19	100	94	0	3.01	2.824	2.902	2.896	1.545	3.009	0.757	120	940	385	413	1.59	289	96	305	108	0
SHA1C8	NADH dehydrogenase subunit 1	8130	8040	120	1909	1948	845	41	42	9	100	100	0	627	655	267	115	117	18	100	100	0	3.648	3.531	3.667	3.669	1.291	3.548	0.934	120	820	2380	2447	1.867	1868	512	1907	540	0
UGT-l3	UDPGT	8140	8410	130	3223	3721	2435	42	42	10	100	100	0	460	525	242	116	116	18	100	100	0	9.247	8.995	8.734	8.554	1.268	9.672	0.938	120	940	3525	4088	3.209	3181	344	3679	409	0
JUN-l1	Complement component C8 beta	8140	8820	130	143	334	577	41	42	9	100	99	0	189	235	158	115	116	18	92	85	0	1.378	2.442	1.667	1.623	2.502	3.855	0.682	120	940	176	413	0.463	102	74	293	120	0
G153-o71	Unknown aj409353	8130	9250	120	532	656	457	41	42	9	100	100	0	504	562	292	114	114	18	100	100	0	1.259	1.373	1.3	1.271	1.372	1.468	0.937	120	820	881	1063	0.332	491	390	615	448	0
COX-l4	Transferrin	8160	9640	170	4531	5545	5223	43	94	178	87	85	0	1697	2059	1818	118	134	67	85	83	0	2.842	2.835	2.854	2.744	1.884	2.932	0.937	208	1660	6067	7443	1.507	4488	1579	5502	1941	0
TGF-o3	Unknown aj310518	8140	10020	130	116	141	87	40	41	9	96	90	0	265	294	104	113	115	18	100	100	0	0.5	0.558	0.52	0.434	2.208	0.618	0.77	120	940	228	282	-1	76	152	101	181	0
HEM2-l23	Transglutaminase	8130	10430	130	478	469	92	40	41	9	100	100	0	412	414	73	115	116	19	100	100	0	1.475	1.435	1.475	1.44	1.33	1.463	0.891	120	940	735	728	0.56	438	297	429	299	0
G78-o23	Unknown aj508545	8140	10830	120	480	465	189	40	41	9	100	100	0	410	405	116	114	114	18	100	100	0	1.486	1.46	1.45	1.433	1.388	1.525	0.903	120	820	736	716	0.572	440	296	425	291	0
CB5-l4	Transketolase	8140	11230	120	1179	1291	736	40	41	9	100	100	0	565	671	331	113	114	18	100	100	0	2.52	2.242	2.286	2.146	1.376	2.284	0.943	120	820	1591	1809	1.333	1139	452	1251	558	0
SHT2B6	Unknown aj508740	8550	7640	130	336	355	136	41	42	9	100	100	0	225	229	50	117	118	19	99	99	0	2.731	2.804	2.757	2.82	1.463	2.957	0.783	120	940	403	426	1.45	295	108	314	112	0
SHA1C8	NADH dehydrogenase subunit 1	8530	8010	130	1956	1981	948	41	42	9	100	100	0	644	661	249	115	116	18	100	100	0	3.62	3.553	3.47	3.506	1.272	3.719	0.939	120	940	2444	2486	1.856	1915	529	1940	546	0
UGT-l3	UDPGT	8530	8420	130	3479	3865	2445	40	42	10	100	100	0	485	545	239	115	116	18	100	100	0	9.295	8.895	8.791	8.416	1.292	9.571	0.948	120	940	3809	4255	3.216	3439	370	3825	430	0
JUN-l1	Complement component C8 beta	8530	8830	130	146	314	533	41	42	9	100	97	0	180	235	165	114	115	19	95	82	0	1.591	2.256	1.73	1.632	2.338	3.436	0.675	120	940	171	394	0.67	105	66	273	121	0
G153-o71	Unknown aj409353	8530	9250	130	550	658	466	41	42	9	100	100	0	463	546	299	111	113	18	100	99	0	1.446	1.418	1.35	1.315	1.424	1.498	0.932	120	940	861	1052	0.532	509	352	617	435	0
COX-l4	Transferrin	8550	9650	150	4727	5922	5085	43	100	204	95	93	0	1771	2221	1754	117	134	74	94	92	0	2.832	2.794	2.72	2.708	1.761	2.908	0.946	156	1272	6338	7983	1.502	4684	1654	5879	2104	0
TGF-o3	Unknown aj310518	8550	10030	130	128	153	94	41	42	9	95	91	0	281	304	104	112	113	18	100	100	0	0.515	0.583	0.548	0.463	2.116	0.647	0.735	120	940	256	304	-0.958	87	169	112	192	0
HEM2-l23	Transglutaminase	8540	10430	130	518	511	103	41	42	9	100	100	0	415	406	96	114	115	18	100	99	0	1.585	1.61	1.618	1.688	1.383	1.567	0.895	120	940	778	762	0.664	477	301	470	292	0
G78-o23	Unknown aj508545	8530	10840	130	505	487	205	41	41	10	100	100	0	420	413	116	113	116	26	100	100	0	1.511	1.487	1.497	1.405	1.44	1.567	0.908	120	940	771	746	0.596	464	307	446	300	0
CB5-l4	Transketolase	8550	11230	120	1206	1351	794	40	41	9	100	100	0	597	685	330	113	113	19	100	100	0	2.409	2.292	2.3	2.207	1.356	2.383	0.944	120	820	1650	1883	1.268	1166	484	1311	572	0
SHT2B6	Unknown aj508740	8950	7630	120	357	388	144	42	42	9	100	100	0	216	230	57	118	118	19	99	96	0	3.214	3.089	3.139	3.231	1.548	3.214	0.745	120	800	413	458	1.684	315	98	346	112	0
SHA1C8	NADH dehydrogenase subunit 1	8930	8040	130	2020	2035	820	41	42	9	100	100	0	652	667	266	117	117	19	100	100	0	3.699	3.625	3.801	3.787	1.312	3.594	0.931	120	940	2514	2544	1.887	1979	535	1994	550	0
UGT-l3	UDPGT	8930	8440	130	3479	4048	2542	42	42	9	100	100	0	485	550	254	115	116	19	100	99	0	9.289	9.209	8.956	9.03	1.266	9.714	0.949	120	940	3807	4441	3.216	3437	370	4006	435	0
JUN-l1	Complement component C8 beta	8940	8810	130	189	378	580	41	42	9	98	97	0	190	243	178	113	114	18	95	85	0	1.922	2.592	2.146	2.055	2.648	3.359	0.789	120	940	225	467	0.943	148	77	337	130	0
G153-o71	Unknown aj409353	8940	9240	120	577	688	479	41	42	9	100	100	0	489	559	289	113	114	19	100	100	0	1.426	1.451	1.39	1.348	1.343	1.559	0.927	120	820	912	1093	0.512	536	376	647	446	0
COX-l4	Transferrin	8950	9640	150	3829	4940	4872	43	94	191	89	87	0	1464	1862	1692	116	131	67	87	85	0	2.809	2.805	2.744	2.582	1.938	2.922	0.936	156	1272	5134	6643	1.49	3786	1348	4897	1746	0
TGF-o3	Unknown aj310518	8940	10010	120	117	152	94	40	41	9	99	96	0	271	305	104	114	114	18	100	100	0	0.49	0.586	0.527	0.48	1.984	0.656	0.747	120	820	234	303	-1.028	77	157	112	191	0
HEM2-l23	Transglutaminase	8940	10430	130	584	562	100	40	41	9	100	100	0	473	453	99	115	116	19	100	100	0	1.52	1.544	1.555	1.595	1.37	1.527	0.889	120	940	902	860	0.604	544	358	522	338	0
G78-o23	Unknown aj508545	8940	10840	120	527	518	225	40	41	9	100	100	0	439	430	127	112	113	18	100	100	0	1.489	1.503	1.529	1.44	1.378	1.583	0.919	120	820	814	796	0.575	487	327	478	318	0
CB5-l4	Transketolase	8940	11240	130	1275	1425	825	41	41	9	100	100	0	623	713	363	113	114	19	100	99	0	2.42	2.307	2.331	2.275	1.324	2.339	0.953	120	940	1744	1984	1.275	1234	510	1384	600	0
SHA3A6	Chitin binding protein b04	11420	7570	130	128	130	47	42	43	9	96	92	0	181	184	34	120	120	19	91	78	0	1.41	1.375	1.341	1.323	2.143	1.352	0.523	120	940	147	152	0.496	86	61	88	64	0
SHA1H1	c-fos	11420	7980	110	582	580	106	41	42	9	100	100	0	261	266	41	117	118	19	100	100	0	3.757	3.617	3.556	3.654	1.295	3.803	0.814	80	656	685	688	1.91	541	144	539	149	0
VIT-o2	Unknown aj309703	11410	8360	150	43	45	11	41	42	9	25	8	0	128	132	30	112	114	19	44	21	0	0.125	0.2	0.304	0.325	3.583	0.082	0.032	156	1272	18	24	-3	2	16	4	20	-50
OGG-l1	NMP 200	11420	8760	130	83	162	183	42	42	9	85	76	0	169	204	96	116	117	19	86	68	0	0.774	1.364	0.967	0.908	3.14	1.849	0.677	120	940	94	208	-0.37	41	53	120	88	0
