SHT1A1	Complement component C3	2850	7470	140	2501	2469	703	41	43	14	100	100	0	866	885	292	130	131	25	98	97	0	3.342	3.216	3.222	3.408	1.707	3.322	0.835	156	1140	3196	3183	1.741	2460	736	2428	755	0
NPT-1	Neomycin phosphotransferase	2830	7860	140	1292	1265	344	42	42	12	100	100	0	520	507	136	127	129	25	96	94	0	3.181	3.218	3.201	3.378	1.684	3.345	0.817	156	1140	1643	1603	1.669	1250	393	1223	380	0
TGF-l1	Translation elongation factor 1-d	2840	8250	120	1498	2543	2347	41	44	16	100	100	0	487	709	531	126	127	24	100	100	0	4.036	4.292	4.108	4.134	1.955	5.227	0.679	120	820	1818	3085	2.013	1457	361	2502	583	0
H70-g1	HSP-70	2830	8650	130	2121	2023	741	42	42	14	100	100	0	780	754	262	123	124	24	100	100	0	3.164	3.139	3.199	3.233	1.339	3.199	0.914	120	940	2736	2612	1.662	2079	657	1981	631	0
G45-l1	40S Ribosomal protein S26	2830	9050	80	133	136	69	40	40	13	88	82	0	172	171	31	127	128	23	76	48	0	2.067	2.182	1.935	1.732	3.269	3.279	0.191	52	340	138	140	1.047	93	45	96	44	0
CAT-l1	Unknown aj409363	2850	9460	140	182	290	246	41	42	13	98	95	0	255	286	112	124	126	24	96	90	0	1.076	1.537	1.241	1.241	1.966	1.937	0.765	156	1140	272	411	0.106	141	131	249	162	0
SRC-o2	Unknown aj310516	2840	9850	130	397	510	283	40	41	13	100	100	0	363	399	156	133	134	27	99	95	0	1.552	1.767	1.773	1.804	1.575	1.844	0.847	120	940	587	736	0.634	357	230	470	266	0
H27-l3	Chromosome condensation protein	2830	10250	150	110	169	153	40	41	14	86	76	0	189	204	61	124	126	24	88	66	0	1.077	1.612	1.344	1.221	3.321	2.479	0.396	156	1272	135	209	0.107	70	65	129	80	0
FYN-l4	c-fyn	2830	10660	140	640	705	360	40	41	13	100	100	0	530	568	244	123	126	24	100	100	0	1.474	1.494	1.509	1.492	1.47	1.532	0.891	156	1140	1007	1110	0.56	600	407	665	445	0
ALAS-o26	NADP-menadione oxidoreductase	2820	11050	130	336	345	75	41	41	13	100	100	0	290	296	62	126	128	24	100	100	0	1.799	1.788	1.825	1.844	1.399	1.818	0.766	120	940	459	474	0.847	295	164	304	170	0
SHT1A1	Complement component C3	3260	7470	140	2803	2712	759	42	43	14	100	100	0	936	920	280	129	130	24	100	100	0	3.421	3.375	3.313	3.534	1.623	3.494	0.851	156	1140	3568	3461	1.775	2761	807	2670	791	0
NPT-1	Neomycin phosphotransferase	3230	7850	140	1341	1289	306	41	42	13	100	100	0	531	514	149	125	126	24	98	96	0	3.202	3.208	3.234	3.472	1.629	3.273	0.822	156	1140	1706	1637	1.679	1300	406	1248	389	0
TGF-l1	Translation elongation factor 1-d	3240	8250	110	4342	4391	568	44	48	32	100	100	0	1110	1126	181	128	131	29	100	100	0	4.377	4.356	4.396	4.392	1.264	4.748	0.838	80	656	5280	5345	2.13	4298	982	4347	998	0
H70-g1	HSP-70	3240	8650	130	2124	2059	714	41	43	17	100	100	0	808	770	225	124	126	25	100	100	0	3.045	3.124	3.199	3.081	1.419	3.286	0.906	120	940	2767	2664	1.607	2083	684	2018	646	0
G45-l1	40S Ribosomal protein S26	3220	9060	80	148	150	79	41	42	12	84	80	0	165	161	32	124	126	24	69	38	0	2.61	2.946	2.233	2.237	3.895	3.817	0.209	52	340	148	146	1.384	107	41	109	37	0
CAT-l1	Unknown aj409363	3260	9460	120	207	342	278	40	41	13	100	100	0	255	302	121	123	123	23	100	95	0	1.265	1.687	1.5	1.43	1.748	2.083	0.775	120	820	299	481	0.339	167	132	302	179	0
SRC-o2	Unknown aj310516	3250	9830	130	410	489	267	40	41	13	100	100	0	381	416	153	123	123	23	100	100	0	1.434	1.532	1.469	1.445	1.498	1.64	0.831	120	940	628	742	0.52	370	258	449	293	0
H27-l3	Chromosome condensation protein	3240	10250	140	102	170	165	40	41	13	85	76	0	198	209	52	124	125	23	93	72	0	0.838	1.529	1.145	1	3.28	2.794	0.416	156	1140	136	215	-0.255	62	74	130	85	0
FYN-l4	c-fyn	3240	10660	140	629	712	382	40	41	13	99	99	0	533	591	263	123	124	24	98	97	0	1.437	1.436	1.489	1.437	1.582	1.472	0.888	156	1140	999	1140	0.523	589	410	672	468	0
ALAS-o26	NADP-menadione oxidoreductase	3240	11060	140	299	295	91	40	41	13	100	99	0	259	264	59	122	124	23	100	97	0	1.891	1.796	1.837	1.803	1.554	1.826	0.769	156	1130	396	397	0.919	259	137	255	142	0
SHT1A1	Complement component C3	3660	7470	140	3019	2976	678	42	42	13	100	100	0	1045	1046	300	127	129	24	98	98	0	3.243	3.193	3.281	3.412	1.495	3.252	0.904	156	1140	3895	3853	1.697	2977	918	2934	919	0
NPT-1	Neomycin phosphotransferase	3670	7860	140	1312	1272	321	42	44	24	98	98	0	500	504	118	125	127	27	99	99	0	3.387	3.245	3.32	3.144	2.191	3.568	0.77	156	1140	1645	1609	1.76	1270	375	1230	379	0
TGF-l1	Translation elongation factor 1-d	3670	8250	120	3983	3857	871	42	43	14	100	100	0	1013	980	290	124	125	24	100	100	0	4.433	4.457	4.504	4.723	1.589	4.64	0.828	120	820	4830	4671	2.148	3941	889	3815	856	0
H70-g1	HSP-70	3650	8660	130	2033	1962	637	41	42	13	100	100	0	746	734	216	123	124	23	100	100	0	3.197	3.144	3.237	3.165	1.351	3.26	0.891	120	940	2615	2532	1.677	1992	623	1921	611	0
G45-l1	40S Ribosomal protein S26	3640	9050	150	50	84	80	41	42	13	43	30	0	146	146	29	121	123	24	50	21	0	0.36	1.72	0.996	0.997	4.492	3.231	0.116	156	1272	34	68	-1.474	9	25	43	25	-50
CAT-l1	Unknown aj409363	3650	9470	130	204	310	225	41	41	13	100	100	0	260	293	107	122	123	23	99	96	0	1.181	1.573	1.358	1.373	1.777	1.884	0.735	120	940	301	440	0.24	163	138	269	171	0
SRC-o2	Unknown aj310516	3650	9830	130	367	455	245	40	41	13	100	100	0	372	400	147	124	125	23	100	100	0	1.319	1.504	1.475	1.446	1.464	1.6	0.842	120	940	575	691	0.399	327	248	415	276	0
H27-l3	Chromosome condensation protein	3630	10250	140	106	166	158	40	42	13	85	77	0	192	204	58	125	126	24	89	69	0	0.985	1.595	1.273	1.107	2.918	2.506	0.46	156	1140	133	205	-0.022	66	67	126	79	0
FYN-l4	c-fyn	3630	10650	130	691	803	339	40	41	14	100	100	0	589	636	248	124	125	24	100	100	0	1.4	1.49	1.557	1.518	1.3	1.484	0.903	120	940	1116	1275	0.485	651	465	763	512	0
ALAS-o26	NADP-menadione oxidoreductase	3630	11050	130	302	307	68	40	43	20	100	100	0	275	287	66	124	126	23	100	100	0	1.735	1.638	1.659	1.722	1.455	1.635	0.765	120	940	413	430	0.795	262	151	267	163	0
SHT1A1	Complement component C3	4050	7470	140	2948	2850	845	41	42	14	100	100	0	1040	1019	371	126	126	24	99	98	0	3.181	3.146	3.298	3.252	1.532	3.197	0.849	156	1140	3821	3702	1.669	2907	914	2809	893	0
NPT-1	Neomycin phosphotransferase	4050	7860	140	1208	1175	290	42	44	14	99	99	0	492	490	94	125	127	26	100	100	0	3.177	3.104	3.169	3.051	1.578	3.42	0.814	156	1140	1533	1498	1.668	1166	367	1133	365	0
TGF-l1	Translation elongation factor 1-d	4070	8250	130	3984	3511	1783	44	53	44	100	100	0	948	890	424	126	129	31	100	100	0	4.793	4.538	4.779	4.558	1.684	4.795	0.842	120	940	4762	4231	2.261	3940	822	3467	764	0
H70-g1	HSP-70	4040	8650	130	2059	1979	659	41	42	13	100	100	0	774	760	233	121	123	24	100	100	0	3.09	3.033	3.035	3.034	1.343	3.123	0.92	120	940	2671	2577	1.628	2018	653	1938	639	0
G45-l1	40S Ribosomal protein S26	4040	9080	80	135	155	93	43	43	13	82	75	0	157	154	26	123	124	23	63	26	0	2.706	3.613	3.088	2.482	4.129	6.897	0.104	52	340	126	143	1.436	92	34	112	31	0
CAT-l1	Unknown aj409363	4040	9450	130	197	329	266	41	42	13	99	95	0	251	296	118	123	123	23	99	95	0	1.219	1.665	1.369	1.342	2	2.059	0.724	120	940	284	461	0.285	156	128	288	173	0
SRC-o2	Unknown aj310516	4040	9840	130	373	461	246	41	42	13	100	100	0	373	402	141	123	124	23	100	100	0	1.328	1.505	1.375	1.436	1.461	1.627	0.823	120	940	582	699	0.409	332	250	420	279	0
H27-l3	Chromosome condensation protein	4030	10240	150	93	162	171	42	42	13	79	73	0	199	212	64	125	125	24	89	69	0	0.689	1.379	1.082	0.897	3.87	2.382	0.436	156	1272	125	207	-0.537	51	74	120	87	0
FYN-l4	c-fyn	4040	10650	130	713	831	420	41	42	13	100	100	0	577	644	241	124	125	24	100	100	0	1.483	1.519	1.557	1.486	1.34	1.625	0.87	120	940	1125	1310	0.569	672	453	790	520	0
ALAS-o26	NADP-menadione oxidoreductase	4050	11060	140	297	299	76	41	42	13	100	100	0	257	266	69	123	125	24	98	92	0	1.91	1.804	1.827	1.989	1.63	1.733	0.742	156	1130	390	401	0.934	256	134	258	143	0
SHT1A1	Complement component C3	4440	7460	130	2893	2880	447	43	44	24	100	100	0	975	1000	199	127	127	25	100	100	0	3.361	3.25	3.259	3.29	1.264	3.37	0.853	120	940	3698	3710	1.749	2850	848	2837	873	0
NPT-1	Neomycin phosphotransferase	4440	7850	140	1012	946	319	43	43	14	98	98	0	413	411	117	125	126	23	99	96	0	3.365	3.157	3.245	3.122	2.038	3.536	0.725	156	1140	1257	1189	1.75	969	288	903	286	0
TGF-l1	Translation elongation factor 1-d	4440	8240	130	1152	2413	2418	42	43	13	100	100	0	430	687	575	124	125	24	100	100	0	3.627	4.211	4.18	4.127	1.536	4.54	0.849	120	940	1416	2934	1.859	1110	306	2371	563	0
H70-g1	HSP-70	4450	8650	140	1345	1434	866	43	44	14	100	100	0	536	552	246	123	124	25	99	98	0	3.153	3.242	3.388	3.117	1.627	3.481	0.897	156	1140	1715	1820	1.657	1302	413	1391	429	0
G45-l1	40S Ribosomal protein S26	4440	9050	150	52	78	68	42	43	13	43	27	0	133	137	32	121	123	27	36	13	0	0.833	2.25	1.25	1.11	3.851	2.362	0.118	156	1272	22	52	-0.263	10	12	36	16	-50
CAT-l1	Unknown aj409363	4440	9450	130	212	316	232	42	42	13	100	99	0	262	297	125	123	126	52	92	68	0	1.223	1.575	1.468	1.44	1.852	1.781	0.749	120	940	309	448	0.29	170	139	274	174	0
SRC-o2	Unknown aj310516	4460	9840	140	242	301	201	42	43	13	96	94	0	281	311	119	123	124	24	96	93	0	1.266	1.378	1.417	1.207	2.158	1.556	0.779	156	1130	358	447	0.34	200	158	259	188	0
H27-l3	Chromosome condensation protein	4430	10240	160	80	132	149	42	43	13	68	55	0	178	188	51	123	124	24	80	55	0	0.691	1.385	1.131	0.931	3.588	2.828	0.366	208	1512	93	155	-0.533	38	55	90	65	0
FYN-l4	c-fyn	4450	10650	130	685	739	300	43	44	13	100	100	0	575	608	208	124	126	24	100	100	0	1.424	1.438	1.4	1.427	1.35	1.478	0.897	120	940	1093	1180	0.509	642	451	696	484	0
ALAS-o26	NADP-menadione oxidoreductase	4440	11060	130	347	347	86	43	45	14	100	100	0	277	280	60	126	127	25	99	96	0	2.013	1.974	2.048	2.078	1.485	1.989	0.755	120	930	455	458	1.01	304	151	304	154	0
SHT2B6	Unknown aj508740	6950	7440	130	193	199	65	43	44	14	99	99	0	156	157	28	120	122	23	64	34	0	4.167	4.216	4.093	4.677	2.426	5.067	0.2	120	940	186	193	2.059	150	36	156	37	0
SHA1C8	NADH dehydrogenase subunit 1	6950	7830	130	937	1054	550	41	42	13	100	100	0	373	411	150	119	121	23	100	100	0	3.528	3.469	3.35	3.399	1.379	3.754	0.853	120	940	1150	1305	1.819	896	254	1013	292	0
UGT-l3	UDPGT	6940	8230	120	287	376	263	42	43	13	100	99	0	307	346	147	119	119	23	100	99	0	1.303	1.471	1.458	1.321	1.689	1.668	0.8	120	810	433	561	0.382	245	188	334	227	0
JUN-l1	Complement component C8 beta	6950	8620	140	109	283	407	42	43	12	86	80	0	155	180	84	116	117	22	67	47	0	1.718	3.766	1.949	2.006	3.251	5.428	0.598	156	1140	106	305	0.781	67	39	241	64	0
G153-o71	Unknown aj409353	6950	9050	120	507	788	729	42	43	13	99	99	0	346	419	249	120	121	22	100	98	0	2.058	2.495	2.389	2.23	1.548	2.878	0.879	120	820	691	1045	1.041	465	226	746	299	0
COX-l4	Transferrin	6960	9460	160	6217	8217	7681	44	105	263	92	89	0	1018	1301	1032	120	128	48	89	89	0	6.874	6.92	6.589	6.581	1.684	7.542	0.907	208	1512	7071	9354	2.781	6173	898	8173	1181	0
TGF-o3	Unknown aj310518	6940	9820	130	252	338	207	42	42	13	99	99	0	238	245	67	118	120	23	95	89	0	1.75	2.331	2.091	2.019	2.049	2.859	0.667	120	940	330	423	0.807	210	120	296	127	0
HEM2-l23	Transglutaminase	6950	10230	130	396	399	77	42	43	14	100	100	0	273	277	49	122	122	23	100	100	0	2.344	2.303	2.262	2.368	1.449	2.424	0.73	120	940	505	512	1.229	354	151	357	155	0
G78-o23	Unknown aj508545	6950	10640	120	414	424	137	41	42	13	100	100	0	298	295	81	118	119	24	99	97	0	2.072	2.164	2.236	2.281	1.564	2.241	0.755	120	820	553	560	1.051	373	180	383	177	0
CB5-l4	Transketolase	6940	11040	120	554	741	575	41	42	13	100	99	0	412	526	288	118	119	23	100	100	0	1.745	1.716	1.616	1.527	1.621	1.909	0.879	120	810	807	1108	0.803	513	294	700	408	0
SHT2B6	Unknown aj508740	7330	7440	130	440	438	96	42	43	13	100	100	0	181	185	31	123	123	22	90	70	0	6.862	6.387	6.612	7.118	1.79	6.806	0.486	120	940	456	458	2.779	398	58	396	62	0
SHA1C8	NADH dehydrogenase subunit 1	7350	7830	130	1124	1345	751	42	43	14	100	100	0	417	482	191	119	120	24	100	100	0	3.631	3.59	3.445	3.527	1.414	3.899	0.871	120	940	1380	1666	1.86	1082	298	1303	363	0
UGT-l3	UDPGT	7340	8220	120	236	323	240	42	43	13	100	100	0	280	317	125	118	119	23	100	97	0	1.198	1.412	1.294	1.223	1.774	1.719	0.763	120	820	356	480	0.26	194	162	281	199	0
JUN-l1	Complement component C8 beta	7330	8640	110	173	529	594	44	44	15	100	97	0	171	216	113	118	120	22	67	56	0	2.434	4.949	4.314	3.945	2.498	6.665	0.554	80	656	182	583	1.283	129	53	485	98	0
G153-o71	Unknown aj409353	7340	9040	130	474	766	745	41	42	13	100	100	0	318	407	247	115	118	24	99	98	0	2.133	2.483	2.216	2.074	1.622	3	0.814	120	940	636	1017	1.093	433	203	725	292	0
COX-l4	Transferrin	7360	9450	170	5252	7593	7834	44	118	265	91	89	0	902	1213	1043	120	129	46	90	89	0	6.66	6.907	6.446	6.048	2.039	7.716	0.876	208	1660	5990	8642	2.735	5208	782	7549	1093	0
TGF-o3	Unknown aj310518	7340	9810	120	206	300	200	41	42	13	100	95	0	241	247	68	118	119	23	95	89	0	1.341	2.008	1.751	1.676	2.091	2.562	0.672	120	820	288	388	0.424	165	123	259	129	0
HEM2-l23	Transglutaminase	7350	10220	130	436	427	88	42	43	13	100	100	0	289	287	51	119	120	23	100	100	0	2.318	2.292	2.319	2.342	1.458	2.547	0.737	120	940	564	553	1.213	394	170	385	168	0
G78-o23	Unknown aj508545	7350	10640	120	299	339	174	42	43	14	100	99	0	240	251	85	120	121	24	92	83	0	2.142	2.267	2.18	2.408	1.956	2.375	0.725	120	820	377	428	1.099	257	120	297	131	0
CB5-l4	Transketolase	7340	11040	120	541	727	535	41	42	13	100	100	0	407	508	270	119	120	24	100	100	0	1.736	1.763	1.608	1.641	1.467	1.922	0.885	120	820	788	1075	0.796	500	288	686	389	0
SHT2B6	Unknown aj508740	7760	7440	140	351	343	124	43	44	14	98	98	0	176	180	36	121	122	22	85	66	0	5.6	5.085	5.081	5.115	2.022	5.739	0.445	156	1140	363	359	2.485	308	55	300	59	0
SHA1C8	NADH dehydrogenase subunit 1	7740	7820	130	1120	1324	803	43	44	13	100	100	0	435	467	182	117	119	23	100	100	0	3.387	3.66	3.426	3.502	1.406	4.112	0.865	120	940	1395	1631	1.76	1077	318	1281	350	0
UGT-l3	UDPGT	7750	8230	130	291	384	251	42	43	13	100	100	0	325	361	144	116	118	23	100	99	0	1.191	1.396	1.249	1.279	1.54	1.587	0.83	120	940	458	587	0.253	249	209	342	245	0
JUN-l1	Complement component C8 beta	7750	8620	130	148	399	496	42	42	12	99	98	0	167	194	86	114	115	22	73	55	0	2	4.463	3.2	3.175	2.479	6.575	0.57	120	940	159	437	1	106	53	357	80	0
G153-o71	Unknown aj409353	7750	9040	120	651	913	762	41	42	13	100	100	0	365	439	227	115	116	23	100	100	0	2.44	2.691	2.61	2.473	1.463	3.251	0.817	120	820	860	1196	1.287	610	250	872	324	0
COX-l4	Transferrin	7750	9440	150	6542	8728	7138	44	175	454	99	98	0	1052	1410	1040	119	135	67	100	98	0	6.965	6.727	6.653	6.573	1.347	7.018	0.933	156	1272	7431	9975	2.8	6498	933	8684	1291	0
TGF-o3	Unknown aj310518	7730	9810	120	188	285	208	42	43	14	95	94	0	238	243	70	115	117	22	97	94	0	1.187	1.898	1.784	1.49	2.291	2.619	0.623	120	820	269	371	0.247	146	123	243	128	0
HEM2-l23	Transglutaminase	7740	10240	130	362	359	85	42	42	13	100	100	0	254	250	58	119	120	23	95	90	0	2.37	2.42	2.517	2.692	1.935	2.469	0.651	120	940	455	448	1.245	320	135	317	131	0
G78-o23	Unknown aj508545	7750	10640	120	481	461	126	43	44	13	100	100	0	300	312	79	119	120	22	100	100	0	2.42	2.166	2.306	2.217	1.367	2.201	0.824	120	820	619	611	1.275	438	181	418	193	0
CB5-l4	Transketolase	7740	11040	120	536	704	526	42	43	13	100	100	0	416	515	279	117	119	22	100	100	0	1.652	1.663	1.551	1.535	1.485	1.812	0.906	120	820	793	1060	0.724	494	299	662	398	0
SHT2B6	Unknown aj508740	8150	7440	130	452	449	127	43	44	14	100	100	0	185	186	36	121	123	22	89	73	0	6.391	6.246	6.177	6.72	1.896	6.844	0.474	120	940	473	471	2.676	409	64	406	65	0
SHA1C8	NADH dehydrogenase subunit 1	8140	7830	130	1065	1264	717	43	44	13	100	100	0	400	460	205	120	121	23	100	100	0	3.65	3.591	3.502	3.568	1.427	3.799	0.86	120	940	1302	1561	1.868	1022	280	1221	340	0
UGT-l3	UDPGT	8150	8230	130	316	411	277	43	43	13	100	100	0	318	369	158	118	119	23	100	100	0	1.365	1.466	1.412	1.339	1.507	1.645	0.802	120	940	473	619	0.449	273	200	368	251	0
JUN-l1	Complement component C8 beta	8140	8620	120	145	435	608	43	43	13	96	95	0	165	197	101	116	117	23	70	51	0	2.082	4.84	3.299	3.243	2.783	7.086	0.583	120	820	151	473	1.058	102	49	392	81	0
G153-o71	Unknown aj409353	8150	9040	120	829	1107	883	41	42	13	100	100	0	418	485	254	115	116	23	100	100	0	2.601	2.881	2.683	2.637	1.478	3.314	0.882	120	820	1091	1436	1.379	788	303	1066	370	0
COX-l4	Transferrin	8160	9460	180	4587	6706	7384	44	112	261	80	78	0	741	1058	1043	118	126	44	81	76	0	7.292	7.087	6.778	5.735	2.488	7.412	0.908	256	1924	5166	7602	2.866	4543	623	6662	940	0
TGF-o3	Unknown aj310518	8140	9820	120	236	345	233	42	42	13	100	99	0	248	258	71	114	116	22	97	93	0	1.448	2.104	1.798	1.74	1.909	2.836	0.671	120	820	328	447	0.534	194	134	303	144	0
HEM2-l23	Transglutaminase	8150	10220	140	328	305	141	44	45	15	98	98	0	222	224	64	117	118	22	92	80	0	2.705	2.439	2.329	2.48	2.01	2.694	0.629	156	1140	389	368	1.436	284	105	261	107	0
G78-o23	Unknown aj508545	8150	10630	120	490	483	128	42	42	13	100	100	0	318	314	81	117	119	23	100	96	0	2.229	2.239	2.335	2.372	1.516	2.321	0.801	120	820	649	638	1.156	448	201	441	197	0
CB5-l4	Transketolase	8150	11030	120	537	714	523	41	42	13	99	99	0	411	527	307	114	116	23	100	100	0	1.67	1.63	1.621	1.527	1.7	1.718	0.88	120	820	793	1086	0.74	496	297	673	413	0
SHT2B6	Unknown aj508740	8550	7450	130	460	463	97	44	45	14	100	100	0	186	188	31	123	124	24	90	71	0	6.603	6.446	6.638	7.09	1.784	6.825	0.477	120	940	479	484	2.723	416	63	419	65	0
SHA1C8	NADH dehydrogenase subunit 1	8550	7830	130	1072	1157	643	43	45	22	100	100	0	389	425	170	122	122	22	100	100	0	3.854	3.677	3.721	3.666	1.424	3.923	0.869	120	940	1296	1417	1.946	1029	267	1114	303	0
UGT-l3	UDPGT	8540	8220	130	320	408	266	42	43	13	100	100	0	309	362	160	116	118	23	100	100	0	1.44	1.488	1.394	1.402	1.509	1.617	0.831	120	940	471	612	0.526	278	193	366	246	0
JUN-l1	Complement component C8 beta	8540	8620	140	126	330	508	42	43	13	89	81	0	173	205	91	115	117	23	85	66	0	1.448	3.2	1.991	1.698	3.272	5.768	0.595	156	1140	142	378	0.534	84	58	288	90	0
G153-o71	Unknown aj409353	8540	9040	130	844	1069	774	41	43	14	100	100	0	445	492	248	114	116	22	100	100	0	2.426	2.72	2.597	2.519	1.446	3.004	0.9	120	940	1134	1406	1.279	803	331	1028	378	0
COX-l4	Transferrin	8560	9440	170	6379	8313	7625	44	136	345	91	90	0	1002	1300	1086	118	130	53	90	88	0	7.166	6.996	6.953	6.751	1.576	7.301	0.918	208	1660	7219	9451	2.841	6335	884	8269	1182	0
TGF-o3	Unknown aj310518	8530	9810	130	237	365	271	42	43	13	98	96	0	240	255	73	115	116	22	96	92	0	1.56	2.307	2.091	1.864	2.139	3.086	0.67	120	940	320	463	0.642	195	125	323	140	0
HEM2-l23	Transglutaminase	8540	10220	130	410	413	81	42	43	14	100	100	0	279	275	53	118	119	22	100	98	0	2.286	2.363	2.361	2.474	1.49	2.516	0.746	120	940	529	528	1.193	368	161	371	157	0
G78-o23	Unknown aj508545	8550	10630	130	520	508	142	42	43	12	100	100	0	311	318	88	117	119	22	99	97	0	2.464	2.318	2.516	2.466	1.503	2.341	0.813	120	940	672	667	1.301	478	194	466	201	0
CB5-l4	Transketolase	8550	11040	120	537	724	508	42	42	12	100	100	0	418	537	332	116	118	22	100	100	0	1.639	1.62	1.623	1.626	1.383	1.612	0.924	120	810	797	1103	0.713	495	302	682	421	0
SHT2B6	Unknown aj508740	8940	7450	130	274	288	85	43	45	13	100	100	0	173	174	28	123	124	23	87	51	0	4.62	4.804	4.969	5.165	1.917	5.491	0.349	120	940	281	296	2.208	231	50	245	51	0
SHA1C8	NADH dehydrogenase subunit 1	8950	7840	130	974	1149	623	43	43	14	100	100	0	398	424	162	118	120	23	99	99	0	3.325	3.614	3.614	3.685	1.426	3.941	0.845	120	940	1211	1412	1.733	931	280	1106	306	0
UGT-l3	UDPGT	8950	8230	130	285	369	228	42	43	13	100	100	0	315	343	133	119	119	23	99	98	0	1.24	1.46	1.365	1.39	1.562	1.591	0.829	120	940	439	551	0.31	243	196	327	224	0
JUN-l1	Complement component C8 beta	8940	8610	150	122	354	557	43	43	12	89	83	0	174	202	91	117	118	23	80	59	0	1.386	3.659	2.13	1.955	3.888	6.62	0.547	156	1272	136	396	0.471	79	57	311	85	0
G153-o71	Unknown aj409353	8950	9020	120	612	900	782	42	43	13	100	100	0	376	458	250	117	118	23	100	100	0	2.201	2.516	2.231	2.232	1.534	2.971	0.858	120	820	829	1199	1.138	570	259	858	341	0
COX-l4	Transferrin	8960	9440	160	6614	8592	7733	44	155	444	90	87	0	1127	1321	1084	119	158	859	57	22	0	6.518	7.111	6.995	6.608	1.944	7.427	0.25	208	1502	7578	9750	2.704	6570	1008	8548	1202	0
TGF-o3	Unknown aj310518	8930	9810	120	201	309	252	43	43	16	98	95	0	231	239	73	115	116	22	96	90	0	1.362	2.145	1.861	1.75	2.758	3.143	0.57	120	820	274	390	0.446	158	116	266	124	0
HEM2-l23	Transglutaminase	8940	10230	140	338	328	108	42	43	13	98	98	0	257	261	63	118	119	23	98	94	0	2.129	2	2.075	2.033	1.734	2.197	0.671	156	1140	435	429	1.091	296	139	286	143	0
G78-o23	Unknown aj508545	8940	10630	130	512	500	138	41	43	13	99	99	0	319	322	84	119	120	22	99	97	0	2.355	2.261	2.298	2.287	1.644	2.266	0.78	120	940	671	662	1.236	471	200	459	203	0
CB5-l4	Transketolase	8940	11020	120	546	760	596	41	42	13	99	98	0	425	533	316	115	117	22	100	99	0	1.629	1.72	1.649	1.599	1.571	1.881	0.854	120	820	815	1137	0.704	505	310	719	418	0
SHA3A6	Chitin binding protein b04	11440	7370	140	129	133	55	43	43	13	89	87	0	146	148	27	117	118	22	58	29	0	2.966	2.903	2.743	2.942	3.402	3.258	0.159	156	1140	115	121	1.568	86	29	90	31	0
SHA1H1	c-fos	11440	7750	100	196	200	58	43	44	12	100	100	0	147	152	29	115	116	21	60	38	0	4.781	4.243	4.554	4.427	2.218	5.524	0.179	80	560	185	194	2.257	153	32	157	37	0
VIT-o2	Unknown aj309703	11430	8150	150	43	46	14	42	43	13	23	7	0	114	114	24	112	113	22	18	2	0	0.5	2	0.715	0.725	3.674	0.005	0	156	1272	3	6	-1	1	2	4	2	-50
OGG-l1	NMP 200	11440	8550	90	94	182	157	44	44	13	94	76	0	152	160	37	114	115	21	76	38	0	1.316	3	1.452	1.804	2.719	4.907	0.319	52	420	88	184	0.396	50	38	138	46	0
