TGF-l1	Translation elongation factor 1-d	2830	8920	130	252	312	388	41	43	10	95	95	0	435	566	567	122	123	20	100	100	0	0.674	0.61	0.618	0.539	1.867	0.616	0.717	120	940	524	715	-0.569	211	313	271	444	0
H70-g1	HSP-70	2830	9320	130	483	507	270	42	43	11	100	100	0	722	750	302	121	122	20	100	100	0	0.734	0.739	0.706	0.707	1.328	0.769	0.905	120	940	1042	1094	-0.447	441	601	465	629	0
G45-l1	40S Ribosomal protein S26	2830	9710	150	43	45	13	42	42	10	16	7	0	130	131	29	119	120	19	28	12	0	0.091	0.25	0.458	0.491	3.63	0.059	0.009	156	1272	12	15	-3.459	1	11	3	12	-50
CAT-l1	Unknown aj409363	2870	10120	120	123	147	111	41	42	10	95	94	0	233	259	103	119	119	20	99	98	0	0.719	0.757	0.677	0.632	2.083	0.867	0.675	120	820	196	246	-0.475	82	114	106	140	0
SRC-o2	Unknown aj310516	2860	10520	130	196	223	134	41	42	10	95	94	0	332	368	150	120	121	19	100	100	0	0.731	0.734	0.72	0.676	1.629	0.767	0.861	120	940	367	430	-0.452	155	212	182	248	0
H27-l3	Chromosome condensation protein	2840	10900	140	54	60	37	40	41	10	55	33	0	185	195	56	119	121	20	89	71	0	0.212	0.263	0.329	0.263	3.513	0.233	0.166	156	1140	80	96	-2.237	14	66	20	76	0
FYN-l4	c-fyn	2840	11320	130	393	393	175	41	42	10	98	97	0	524	525	163	121	122	20	100	100	0	0.873	0.871	0.865	0.806	1.589	0.908	0.885	120	940	755	756	-0.195	352	403	352	404	0
ALAS-o26	NADP-menadione oxidoreductase	2830	11720	120	174	174	43	40	41	9	100	100	0	267	269	57	121	122	20	100	97	0	0.918	0.905	0.903	0.924	1.563	0.851	0.727	120	820	280	282	-0.124	134	146	134	148	0
SHT1A1	Complement component C3	3230	8130	130	931	893	288	42	43	10	100	100	0	1948	1907	478	126	128	21	100	100	0	0.488	0.478	0.486	0.457	1.374	0.48	0.912	120	940	2711	2632	-1.035	889	1822	851	1781	0
NPT-1	Neomycin phosphotransferase	3210	8520	140	87	91	34	41	42	10	89	79	0	195	196	30	121	122	20	98	89	0	0.622	0.667	0.655	0.544	2.455	0.616	0.442	156	1140	120	125	-0.686	46	74	50	75	0
TGF-l1	Translation elongation factor 1-d	3240	8930	130	251	377	592	42	43	10	99	98	0	428	600	763	121	122	19	100	100	0	0.681	0.699	0.613	0.608	1.778	0.725	0.728	120	940	516	814	-0.555	209	307	335	479	0
H70-g1	HSP-70	3250	9330	130	480	516	262	43	44	27	100	100	0	697	760	316	122	122	21	100	100	0	0.76	0.741	0.76	0.716	1.312	0.758	0.927	120	940	1012	1111	-0.396	437	575	473	638	0
G45-l1	40S Ribosomal protein S26	3230	9710	150	42	46	17	42	42	10	20	5	0	122	129	36	119	120	19	25	13	0	0	0.4	0.449	0.408	3.674	0.152	0.063	156	1272	3	14	Error	0	3	4	10	-50
CAT-l1	Unknown aj409363	3250	10120	120	116	145	121	40	41	9	94	90	0	231	262	112	118	119	20	99	99	0	0.673	0.729	0.673	0.582	2.246	0.862	0.659	120	820	189	249	-0.572	76	113	105	144	0
SRC-o2	Unknown aj310516	3230	10520	120	213	238	128	42	42	10	99	99	0	330	364	140	117	119	20	100	100	0	0.803	0.794	0.781	0.756	1.497	0.815	0.818	120	820	384	443	-0.317	171	213	196	247	0
H27-l3	Chromosome condensation protein	3230	10910	140	58	65	34	41	42	10	65	42	0	188	197	52	119	121	19	93	80	0	0.246	0.308	0.365	0.295	2.979	0.262	0.209	156	1140	86	102	-2.021	17	69	24	78	0
FYN-l4	c-fyn	3230	11320	130	402	392	149	41	41	10	100	100	0	504	520	175	121	122	19	100	100	0	0.943	0.88	0.886	0.882	1.299	0.871	0.923	120	940	744	750	-0.085	361	383	351	399	0
ALAS-o26	NADP-menadione oxidoreductase	3240	11720	140	164	159	64	40	42	10	93	91	0	246	247	59	120	121	19	98	95	0	0.984	0.937	0.895	0.867	2.005	0.936	0.707	156	1140	250	246	-0.023	124	126	119	127	0
SHT1A1	Complement component C3	3630	8120	130	853	838	276	42	44	11	100	100	0	1858	1823	495	121	122	20	100	100	0	0.467	0.468	0.479	0.442	1.424	0.472	0.933	120	940	2548	2498	-1.099	811	1737	796	1702	0
NPT-1	Neomycin phosphotransferase	3610	8510	150	84	86	32	41	42	10	85	73	0	189	195	40	122	123	20	95	80	0	0.642	0.616	0.604	0.564	2.41	0.54	0.481	156	1272	110	118	-0.64	43	67	45	73	0
TGF-l1	Translation elongation factor 1-d	3650	8900	130	258	330	449	41	42	10	99	99	0	437	553	494	120	120	19	100	100	0	0.685	0.667	0.625	0.593	1.509	0.796	0.691	120	940	534	722	-0.547	217	317	289	433	0
H70-g1	HSP-70	3630	9320	130	468	491	272	42	43	11	100	100	0	668	710	289	119	121	20	100	100	0	0.776	0.76	0.727	0.719	1.335	0.796	0.909	120	940	975	1040	-0.366	426	549	449	591	0
G45-l1	40S Ribosomal protein S26	3630	9710	150	45	46	14	41	43	10	26	8	0	128	131	29	119	120	19	30	12	0	0.444	0.417	0.467	0.474	3.671	0.095	0.023	156	1272	13	17	-1.17	4	9	5	12	-50
CAT-l1	Unknown aj409363	3650	10110	120	120	143	109	40	41	10	95	90	0	237	260	100	118	119	19	100	98	0	0.672	0.725	0.705	0.647	1.861	0.847	0.669	120	820	199	245	-0.573	80	119	103	142	0
SRC-o2	Unknown aj310516	3630	10520	130	210	227	115	41	42	9	100	99	0	318	357	140	119	120	19	100	100	0	0.849	0.782	0.811	0.74	1.595	0.775	0.825	120	940	368	424	-0.236	169	199	186	238	0
H27-l3	Chromosome condensation protein	3650	10920	130	56	61	30	40	41	10	61	39	0	177	186	50	121	121	20	87	68	0	0.286	0.323	0.346	0.319	3.491	0.185	0.176	120	940	72	86	-1.807	16	56	21	65	0
FYN-l4	c-fyn	3650	11320	130	386	382	165	40	41	10	100	100	0	496	502	146	122	122	20	100	100	0	0.925	0.9	0.901	0.846	1.46	0.935	0.885	120	940	720	722	-0.112	346	374	342	380	0
ALAS-o26	NADP-menadione oxidoreductase	3650	11720	130	150	149	44	41	42	10	99	97	0	240	243	46	122	123	20	98	97	0	0.924	0.893	0.862	0.855	1.773	0.88	0.664	120	940	227	229	-0.114	109	118	108	121	0
SHT1A1	Complement component C3	4020	8100	140	769	739	339	41	42	10	96	95	0	1648	1546	632	123	123	20	100	100	0	0.477	0.491	0.496	0.436	1.977	0.488	0.93	156	1114	2253	2121	-1.067	728	1525	698	1423	0
NPT-1	Neomycin phosphotransferase	4050	8520	150	88	90	32	41	42	10	87	80	0	188	190	34	122	123	20	93	78	0	0.712	0.721	0.698	0.684	2.283	0.626	0.435	156	1272	113	117	-0.49	47	66	49	68	0
TGF-l1	Translation elongation factor 1-d	4050	8930	130	244	326	413	41	42	10	100	100	0	446	588	704	121	129	157	91	52	0	0.625	0.61	0.622	0.607	1.615	0.402	0.432	120	940	528	752	-0.679	203	325	285	467	0
H70-g1	HSP-70	4030	9320	130	481	522	321	41	41	10	100	100	0	695	740	322	120	121	19	100	100	0	0.765	0.776	0.754	0.718	1.406	0.832	0.903	120	940	1015	1101	-0.386	440	575	481	620	0
G45-l1	40S Ribosomal protein S26	4030	9710	150	43	45	15	40	41	9	25	9	0	128	131	28	118	120	20	33	13	0	0.3	0.385	0.383	0.451	3.442	0.125	0.036	156	1272	13	18	-1.737	3	10	5	13	-50
CAT-l1	Unknown aj409363	4020	10100	120	118	143	102	41	42	9	95	92	0	231	260	95	119	119	19	99	97	0	0.688	0.723	0.703	0.646	2.086	0.826	0.664	120	820	189	243	-0.541	77	112	102	141	0
SRC-o2	Unknown aj310516	4020	10500	130	192	212	114	40	41	9	100	98	0	321	351	140	120	120	19	99	99	0	0.756	0.745	0.733	0.695	1.567	0.742	0.824	120	940	353	403	-0.403	152	201	172	231	0
H27-l3	Chromosome condensation protein	4040	10930	140	50	54	24	40	41	9	51	28	0	177	194	62	119	120	20	82	66	0	0.172	0.187	0.263	0.248	3.629	0.119	0.108	156	1140	68	89	-2.536	10	58	14	75	0
FYN-l4	c-fyn	4030	11330	130	344	347	147	40	41	10	100	100	0	462	476	157	120	121	19	100	100	0	0.889	0.862	0.887	0.837	1.39	0.871	0.878	120	940	646	663	-0.17	304	342	307	356	0
ALAS-o26	NADP-menadione oxidoreductase	4050	11730	130	200	198	49	41	43	10	100	100	0	285	288	55	123	123	20	100	99	0	0.981	0.952	0.964	0.955	1.391	0.927	0.796	120	940	321	322	-0.027	159	162	157	165	0
SHT1A1	Complement component C3	4440	8130	130	875	861	247	41	42	9	100	100	0	1744	1759	526	123	124	20	100	100	0	0.514	0.501	0.502	0.506	1.222	0.482	0.914	120	940	2455	2456	-0.959	834	1621	820	1636	0
NPT-1	Neomycin phosphotransferase	4400	8500	150	82	84	33	40	42	9	87	78	0	179	182	30	122	122	19	91	76	0	0.737	0.733	0.726	0.707	2.368	0.624	0.386	156	1272	99	104	-0.441	42	57	44	60	0
TGF-l1	Translation elongation factor 1-d	4420	8910	130	246	337	481	41	42	9	99	99	0	447	592	708	120	122	20	100	100	0	0.627	0.627	0.614	0.573	1.658	0.64	0.811	120	940	532	768	-0.674	205	327	296	472	0
H70-g1	HSP-70	4410	9300	140	384	416	275	40	41	9	98	98	0	576	623	323	121	121	20	100	99	0	0.756	0.749	0.765	0.676	1.672	0.777	0.906	156	1140	799	878	-0.403	344	455	376	502	0
G45-l1	40S Ribosomal protein S26	4430	9710	150	42	44	14	40	41	9	25	9	0	126	131	34	118	119	19	30	12	0	0.25	0.308	0.556	0.523	2.933	0.076	0.02	156	1272	10	17	-2	2	8	4	13	-50
CAT-l1	Unknown aj409363	4450	10130	130	116	138	91	40	41	9	99	95	0	226	257	110	117	119	20	100	98	0	0.697	0.7	0.662	0.618	1.927	0.701	0.681	120	940	185	238	-0.52	76	109	98	140	0
SRC-o2	Unknown aj310516	4450	10520	130	163	184	122	39	40	9	96	94	0	268	301	118	118	119	19	100	98	0	0.827	0.792	0.782	0.7	1.786	0.862	0.804	120	940	274	328	-0.275	124	150	145	183	0
H27-l3	Chromosome condensation protein	4430	10910	140	44	52	40	39	41	9	37	17	0	174	195	69	117	118	19	87	74	0	0.088	0.167	0.168	0.166	4.047	0.227	0.198	156	1140	62	91	-3.511	5	57	13	78	0
FYN-l4	c-fyn	4430	11330	130	344	357	156	40	41	9	100	100	0	464	481	163	119	119	20	100	100	0	0.881	0.876	0.846	0.859	1.333	0.885	0.883	120	940	649	679	-0.183	304	345	317	362	0
ALAS-o26	NADP-menadione oxidoreductase	4450	11720	130	193	194	42	41	42	10	100	100	0	277	280	47	121	122	20	100	100	0	0.974	0.962	0.966	0.973	1.391	0.936	0.797	120	940	308	312	-0.037	152	156	153	159	0
SHT2B6	Unknown aj508740	6940	8100	140	115	116	35	43	44	10	97	93	0	204	209	40	123	124	20	98	88	0	0.889	0.849	0.857	0.833	2.031	0.762	0.563	156	1140	153	159	-0.17	72	81	73	86	0
SHA1C8	NADH dehydrogenase subunit 1	6940	8500	140	677	652	258	42	43	9	100	100	0	564	545	195	122	124	19	100	100	0	1.437	1.442	1.456	1.441	1.385	1.445	0.906	156	1140	1077	1033	0.523	635	442	610	423	0
UGT-l3	UDPGT	6940	8890	140	1921	2253	1984	42	43	10	100	100	0	388	417	178	120	122	19	98	98	0	7.011	7.444	6.916	6.533	1.567	9.731	0.819	156	1140	2147	2508	2.81	1879	268	2211	297	0
JUN-l1	Complement component C8 beta	6940	9290	130	70	98	145	42	42	10	85	66	0	170	190	96	121	122	20	85	57	0	0.571	0.812	0.636	0.635	2.582	1.376	0.581	120	940	77	125	-0.807	28	49	56	69	0
G153-o71	Unknown aj409353	6940	9710	140	268	313	241	42	43	9	100	99	0	377	408	203	120	120	19	99	96	0	0.879	0.941	0.889	0.867	1.571	1.046	0.865	156	1140	483	559	-0.185	226	257	271	288	0
COX-l4	Transferrin	6950	10080	120	1361	1742	1885	41	42	9	100	100	0	631	846	800	118	120	19	99	99	0	2.573	2.337	2.211	2.321	2.033	2.594	0.762	120	820	1833	2429	1.364	1320	513	1701	728	0
TGF-o3	Unknown aj310518	6940	10480	140	96	105	50	41	42	9	92	81	0	214	226	68	117	119	19	97	92	0	0.567	0.587	0.578	0.497	2.239	0.577	0.67	156	1140	152	173	-0.819	55	97	64	109	0
HEM2-l23	Transglutaminase	6940	10900	130	154	156	40	41	42	9	100	100	0	241	252	54	121	123	20	100	95	0	0.942	0.878	0.909	0.902	1.605	0.792	0.682	120	940	233	246	-0.087	113	120	115	131	0
G78-o23	Unknown aj508545	6940	11290	120	205	210	88	41	42	9	100	100	0	275	279	63	119	120	19	100	100	0	1.051	1.056	1.013	1.007	1.459	1.131	0.807	120	820	320	329	0.072	164	156	169	160	0
CB5-l4	Transketolase	6940	11700	130	584	592	291	41	42	9	100	100	0	472	505	194	118	118	19	100	100	0	1.534	1.424	1.369	1.372	1.4	1.481	0.87	120	930	897	938	0.617	543	354	551	387	0
SHT2B6	Unknown aj508740	7340	8100	130	127	128	33	43	44	10	100	100	0	218	216	35	124	125	20	98	95	0	0.894	0.924	0.951	0.942	1.746	0.813	0.546	120	940	178	177	-0.162	84	94	85	92	0
SHA1C8	NADH dehydrogenase subunit 1	7340	8490	130	742	745	248	42	43	10	100	100	0	605	619	214	123	124	19	100	100	0	1.452	1.417	1.46	1.433	1.221	1.387	0.931	120	940	1182	1199	0.538	700	482	703	496	0
UGT-l3	UDPGT	7330	8890	130	2181	2527	1626	42	42	10	100	100	0	417	457	169	121	122	20	100	100	0	7.226	7.396	6.982	6.997	1.332	8.526	0.866	120	940	2435	2821	2.853	2139	296	2485	336	0
JUN-l1	Complement component C8 beta	7330	9290	130	66	89	139	41	43	10	89	65	0	174	195	124	121	122	19	85	65	0	0.472	0.649	0.5	0.488	2.722	1.013	0.759	120	940	78	122	-1.084	25	53	48	74	0
G153-o71	Unknown aj409353	7330	9690	130	331	359	226	41	42	10	100	100	0	424	466	193	120	121	20	100	100	0	0.954	0.919	0.902	0.833	1.498	0.994	0.815	120	940	594	664	-0.068	290	304	318	346	0
COX-l4	Transferrin	7340	10080	110	1691	2283	2328	42	42	10	100	100	0	849	1009	698	120	121	20	100	100	0	2.262	2.521	2.138	2.286	1.434	3.38	0.69	80	656	2378	3130	1.178	1649	729	2241	889	0
TGF-o3	Unknown aj310518	7340	10470	130	116	118	44	41	42	9	98	93	0	223	237	68	120	120	20	98	98	0	0.728	0.658	0.649	0.628	2.077	0.564	0.642	120	940	178	194	-0.458	75	103	77	117	0
HEM2-l23	Transglutaminase	7350	10880	130	163	167	41	42	43	10	100	100	0	260	262	40	123	123	20	100	100	0	0.883	0.899	0.925	0.895	1.516	0.869	0.692	120	940	258	264	-0.179	121	137	125	139	0
G78-o23	Unknown aj508545	7340	11300	120	196	212	105	41	42	9	100	100	0	277	279	93	120	121	21	100	99	0	0.987	1.075	1.061	1.046	1.498	1.101	0.807	120	820	312	330	-0.018	155	157	171	159	0
CB5-l4	Transketolase	7330	11700	130	553	590	325	41	41	9	100	100	0	454	476	178	116	116	19	100	100	0	1.515	1.525	1.488	1.488	1.34	1.626	0.906	120	930	850	909	0.599	512	338	549	360	0
SHT2B6	Unknown aj508740	7750	8090	130	116	122	38	42	43	10	98	98	0	204	206	36	123	125	20	99	88	0	0.914	0.964	0.895	0.951	1.831	0.89	0.552	120	940	155	163	-0.13	74	81	80	83	0
SHA1C8	NADH dehydrogenase subunit 1	7740	8500	140	662	644	271	42	43	10	100	100	0	535	543	203	122	123	20	100	99	0	1.501	1.43	1.432	1.444	1.36	1.417	0.94	156	1140	1033	1023	0.586	620	413	602	421	0
UGT-l3	UDPGT	7740	8890	130	2084	2581	1957	42	43	13	100	100	0	420	459	176	122	124	21	100	100	0	6.852	7.534	6.825	6.914	1.33	9.507	0.815	120	940	2340	2876	2.777	2042	298	2539	337	0
JUN-l1	Complement component C8 beta	7730	9290	140	65	82	106	42	43	9	71	59	0	174	199	155	121	122	20	89	64	0	0.434	0.513	0.493	0.442	2.841	0.592	0.623	156	1140	76	118	-1.204	23	53	40	78	0
G153-o71	Unknown aj409353	7750	9690	140	276	299	197	41	42	9	96	96	0	364	408	206	118	118	19	100	100	0	0.955	0.89	0.865	0.788	1.836	0.909	0.881	156	1140	481	548	-0.066	235	246	258	290	0
COX-l4	Transferrin	7740	10090	110	1590	2308	2456	41	43	12	100	100	0	774	1039	883	119	120	20	100	100	0	2.365	2.464	2.289	2.351	1.481	3.053	0.69	80	656	2204	3187	1.242	1549	655	2267	920	0
TGF-o3	Unknown aj310518	7740	10470	130	110	115	46	41	42	9	95	91	0	234	246	61	117	119	19	99	99	0	0.59	0.574	0.636	0.527	1.91	0.536	0.636	120	940	186	203	-0.762	69	117	74	129	0
HEM2-l23	Transglutaminase	7740	10880	140	166	168	52	42	43	9	99	98	0	257	262	56	120	121	19	100	98	0	0.905	0.887	0.875	0.877	1.52	0.881	0.801	156	1140	261	268	-0.144	124	137	126	142	0
G78-o23	Unknown aj508545	7740	11300	130	190	200	85	41	42	10	100	100	0	262	273	58	115	117	19	100	100	0	1.014	1.006	0.956	0.987	1.434	1.087	0.724	120	940	296	317	0.019	149	147	159	158	0
CB5-l4	Transketolase	7740	11700	130	586	581	259	41	42	9	100	100	0	469	486	172	117	117	19	100	100	0	1.548	1.463	1.446	1.455	1.285	1.495	0.913	120	930	897	909	0.631	545	352	540	369	0
SHT2B6	Unknown aj508740	8140	8100	140	113	114	34	43	44	10	98	96	0	207	207	34	124	125	20	98	89	0	0.843	0.855	0.813	0.841	1.878	0.766	0.536	156	1140	153	154	-0.246	70	83	71	83	0
SHA1C8	NADH dehydrogenase subunit 1	8140	8490	140	667	671	322	42	43	10	100	100	0	556	545	216	120	122	20	100	100	0	1.433	1.48	1.435	1.452	1.315	1.508	0.915	156	1140	1061	1054	0.52	625	436	629	425	0
UGT-l3	UDPGT	8150	8890	130	2211	2593	1899	42	43	10	100	100	0	417	464	202	121	122	19	100	100	0	7.328	7.437	6.79	7.074	1.337	8.787	0.837	120	940	2465	2894	2.873	2169	296	2551	343	0
JUN-l1	Complement component C8 beta	8130	9290	140	63	84	111	42	43	10	75	50	0	166	195	137	120	121	20	87	58	0	0.457	0.56	0.443	0.425	2.944	0.684	0.505	156	1140	67	117	-1.131	21	46	42	75	0
G153-o71	Unknown aj409353	8140	9690	140	282	317	235	42	43	10	100	98	0	376	415	191	119	120	19	100	99	0	0.934	0.929	0.899	0.832	1.584	1.051	0.875	156	1140	497	571	-0.099	240	257	275	296	0
COX-l4	Transferrin	8150	10080	110	1715	2310	2307	42	43	10	100	100	0	769	1033	966	119	120	20	100	100	0	2.574	2.481	2.47	2.54	1.543	2.992	0.572	80	656	2323	3182	1.364	1673	650	2268	914	0
TGF-o3	Unknown aj310518	8130	10480	120	107	117	52	42	43	10	98	91	0	240	254	63	119	119	19	100	100	0	0.537	0.556	0.552	0.489	1.942	0.561	0.646	120	820	186	210	-0.896	65	121	75	135	0
HEM2-l23	Transglutaminase	8150	10890	140	209	207	65	41	42	9	100	100	0	293	290	66	120	121	19	98	97	0	0.971	0.976	0.956	0.997	1.609	0.97	0.803	156	1140	341	336	-0.042	168	173	166	170	0
G78-o23	Unknown aj508545	8140	11290	130	192	196	81	41	42	9	100	100	0	264	267	62	116	118	19	100	99	0	1.02	1.026	1.046	0.982	1.563	1.072	0.788	120	940	299	306	0.029	151	148	155	151	0
CB5-l4	Transketolase	8140	11690	130	646	628	281	41	42	9	100	100	0	506	532	197	117	117	20	100	100	0	1.555	1.414	1.466	1.361	1.399	1.432	0.928	120	940	994	1002	0.637	605	389	587	415	0
SHT2B6	Unknown aj508740	8540	8100	130	123	126	32	43	44	10	100	99	0	218	220	34	124	125	20	100	97	0	0.851	0.865	0.815	0.858	1.651	0.787	0.597	120	940	174	179	-0.233	80	94	83	96	0
SHA1C8	NADH dehydrogenase subunit 1	8540	8500	140	721	688	336	43	44	10	100	100	0	578	564	212	123	123	19	99	98	0	1.49	1.463	1.437	1.496	1.408	1.507	0.94	156	1140	1133	1086	0.575	678	455	645	441	0
UGT-l3	UDPGT	8540	8890	130	2276	2607	1878	43	44	11	100	100	0	424	461	167	121	122	20	100	100	0	7.37	7.541	7.07	7.018	1.322	9.28	0.847	120	940	2536	2904	2.882	2233	303	2564	340	0
JUN-l1	Complement component C8 beta	8530	9290	140	63	98	223	42	43	9	77	56	0	172	200	178	121	122	20	80	59	0	0.412	0.709	0.492	0.487	3.036	1.21	0.763	156	1140	72	135	-1.28	21	51	56	79	0
G153-o71	Unknown aj409353	8540	9710	130	322	367	226	42	43	9	100	100	0	440	479	235	119	120	19	100	100	0	0.872	0.903	0.9	0.885	1.341	0.92	0.899	120	940	601	685	-0.197	280	321	325	360	0
COX-l4	Transferrin	8530	10080	110	1605	2315	2722	42	43	9	100	100	0	755	994	796	118	119	19	100	100	0	2.454	2.595	2.167	2.33	1.511	3.68	0.638	80	656	2200	3149	1.295	1563	637	2273	876	0
TGF-o3	Unknown aj310518	8530	10480	140	95	102	46	42	42	9	85	82	0	218	229	58	119	120	18	98	94	0	0.535	0.545	0.563	0.495	2.437	0.541	0.57	156	1140	152	170	-0.901	53	99	60	110	0
HEM2-l23	Transglutaminase	8550	10890	140	142	147	53	42	43	9	99	98	0	238	242	54	120	121	18	100	96	0	0.847	0.861	0.8	0.852	1.609	0.854	0.677	156	1140	218	227	-0.239	100	118	105	122	0
G78-o23	Unknown aj508545	8540	11290	130	265	264	100	41	42	9	100	100	0	331	327	68	119	119	20	100	99	0	1.057	1.072	1.028	1.041	1.422	1.111	0.843	120	940	436	431	0.079	224	212	223	208	0
CB5-l4	Transketolase	8520	11690	130	672	651	332	41	42	9	99	99	0	507	557	227	116	116	18	100	100	0	1.614	1.383	1.425	1.231	1.749	1.423	0.929	120	940	1022	1051	0.69	631	391	610	441	0
SHT2B6	Unknown aj508740	8950	8100	140	100	100	33	44	45	10	92	85	0	189	190	38	124	125	21	91	75	0	0.862	0.848	0.853	0.818	2.242	0.71	0.427	156	1140	121	122	-0.215	56	65	56	66	0
SHA1C8	NADH dehydrogenase subunit 1	8940	8500	140	718	692	292	44	45	10	100	100	0	588	580	245	123	124	19	100	100	0	1.449	1.418	1.423	1.422	1.372	1.378	0.899	156	1140	1139	1105	0.536	674	465	648	457	0
UGT-l3	UDPGT	8950	8880	130	2305	2584	1489	45	46	12	100	100	0	443	487	186	120	122	19	100	100	0	6.997	6.918	6.789	6.614	1.364	7.795	0.855	120	940	2583	2906	2.807	2260	323	2539	367	0
JUN-l1	Complement component C8 beta	8940	9290	140	66	86	132	45	45	10	74	51	0	171	187	93	120	121	19	88	69	0	0.412	0.612	0.465	0.454	3	1.314	0.424	156	1140	72	108	-1.28	21	51	41	67	0
G153-o71	Unknown aj409353	8960	9700	130	312	350	227	44	44	10	100	100	0	408	451	218	120	121	20	100	100	0	0.931	0.924	0.892	0.878	1.364	0.968	0.885	120	930	556	637	-0.104	268	288	306	331	0
COX-l4	Transferrin	8950	10090	110	1542	2171	2565	43	43	10	100	100	0	716	920	709	120	120	19	100	100	0	2.515	2.66	2.332	2.409	1.479	3.598	0.74	80	656	2095	2928	1.331	1499	596	2128	800	0
TGF-o3	Unknown aj310518	8940	10470	140	95	103	48	42	43	9	91	83	0	221	229	55	118	119	19	98	97	0	0.515	0.55	0.561	0.464	2.257	0.559	0.605	156	1140	156	172	-0.959	53	103	61	111	0
HEM2-l23	Transglutaminase	8940	10890	130	191	196	52	43	44	9	100	100	0	294	293	44	120	120	18	100	100	0	0.851	0.884	0.874	0.868	1.386	0.875	0.789	120	940	322	326	-0.233	148	174	153	173	0
G78-o23	Unknown aj508545	8940	11290	130	281	285	97	42	43	9	100	100	0	363	356	90	118	119	19	100	100	0	0.976	1.021	1.037	1.001	1.37	1.019	0.866	120	940	484	481	-0.036	239	245	243	238	0
CB5-l4	Transketolase	8940	11700	130	687	698	333	42	42	9	100	100	0	551	571	213	115	116	18	100	100	0	1.479	1.439	1.456	1.367	1.448	1.502	0.912	120	930	1081	1112	0.565	645	436	656	456	0
SHA3A6	Chitin binding protein b04	11420	8030	120	63	64	19	44	45	10	72	45	0	154	154	24	128	128	19	59	29	0	0.731	0.769	0.631	0.677	2.905	0.22	0.055	120	810	45	46	-0.453	19	26	20	26	0
SHA1H1	c-fos	11420	8420	130	91	91	33	44	45	10	90	80	0	186	190	36	125	126	20	91	76	0	0.77	0.723	0.75	0.707	2.709	0.628	0.436	120	940	108	112	-0.376	47	61	47	65	0
VIT-o2	Unknown aj309703	11420	8820	150	46	46	11	44	45	10	17	5	0	126	132	35	122	122	19	27	11	0	0.5	0.2	0.422	0.431	4.645	0.003	0	156	1272	6	12	-1	2	4	2	10	-50
OGG-l1	NMP 200	11420	9230	130	65	95	121	44	45	10	70	50	0	173	193	100	122	122	19	86	62	0	0.412	0.718	0.421	0.497	3.293	1.062	0.631	120	940	72	122	-1.28	21	51	51	71	0
